API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
INTL.37-12-ASM-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-ASM-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-ASM-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-ASM-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-ASM-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Angola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-AGO-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-AGO-QBTU.A,        Renewables (quad Btu),0.001808435,0.001808435,0.002047285,0.002047285,0.002047285,0.002047285,0.002252013,0.002252013,0.002252013,0.002275898,0.002449918,0.002439681,0.002838902,0.003006097,0.003023157,0.003040218,0.003125522,0.002954915,0.003579337,0.003019745,0.003111873,0.003470148,0.003900078,0.004234468,0.005984896,0.007581779,0.008680488,0.008489408,0.01073801,0.011154291,0.012669282,0.013709985,0.018708773,0.016153078,0.017210842,0.018217424,0.021924034,0.026338321,0.035636407,0.039509188,0.043372756,0.043371732,0.043373767,NA
INTL.33-12-AGO-QBTU.A,            Hydroelectricity (quad Btu),0.001808435,0.001808435,0.002047285,0.002047285,0.002047285,0.002047285,0.002252013,0.002252013,0.002252013,0.002275898,0.002449918,0.002439681,0.002838902,0.003006097,0.003023157,0.003040218,0.003125522,0.002954915,0.003579337,0.003019745,0.003111873,0.003470148,0.003900078,0.004234468,0.005984896,0.007581779,0.008680488,0.008489408,0.01073801,0.011154291,0.01263516,0.013672452,0.018661003,0.016101896,0.017029999,0.018012696,0.021708045,0.02611312,0.035397557,0.039260102,0.043122646,0.043122646,0.043122646,NA
INTL.34-12-AGO-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-05,3.75336E-05,4.777E-05,5.11821E-05,0.000180844,0.000204728,0.000215989,0.000225201,0.00023885,0.000249086,0.00025011,0.000249086,0.000251121,NA
INTL.35-12-AGO-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-AGO-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-05,3.75336E-05,4.777E-05,5.11821E-05,5.80064E-05,6.14185E-05,6.24422E-05,6.14185E-05,6.14185E-05,6.14185E-05,6.24422E-05,6.14185E-05,6.34536E-05,NA
INTL.117-12-AGO-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-AGO-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-05,3.75336E-05,4.777E-05,5.11821E-05,5.80064E-05,6.14185E-05,6.24422E-05,6.14185E-05,6.14185E-05,6.14185E-05,6.24422E-05,6.14185E-05,6.34536E-05,NA
INTL.37-12-AGO-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-AGO-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122837,0.00014331,0.000153546,0.000163783,0.000177431,0.000187668,0.000187668,0.000187668,0.000187668,NA
INTL.2-3-AGO-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-AGO-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-AGO-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Antarctica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-ATA-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-ATA-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.36486E-05,1.36486E-05,1.36486E-05,1.70607E-06,1.70607E-06,1.70607E-06,3.41214E-06,3.41214E-06,0,0,0,0,0,0,NA
INTL.33-12-ATA-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-ATA-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.36486E-05,1.36486E-05,1.36486E-05,1.70607E-06,1.70607E-06,1.70607E-06,3.41214E-06,3.41214E-06,0,0,0,0,0,0,NA
INTL.35-12-ATA-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-ATA-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.117-12-ATA-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-ATA-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.37-12-ATA-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82428E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.36486E-05,1.36486E-05,1.36486E-05,1.70607E-06,1.70607E-06,1.70607E-06,3.41214E-06,3.41214E-06,0,0,0,0,0,0,NA
INTL.38-12-ATA-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-ATA-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-ATA-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-ATA-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Antigua and Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-ATG-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-ATG-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,1.70607E-06,1.70607E-06,2.04728E-06,2.04728E-06,1.84256E-05,1.70607E-05,2.08141E-05,3.41214E-05,4.43578E-05,5.45943E-05,6.65368E-05,7.07372E-05,NA
INTL.33-12-ATG-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-ATG-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,1.70607E-06,1.70607E-06,2.04728E-06,2.04728E-06,1.84256E-05,1.70607E-05,2.08141E-05,3.41214E-05,4.43578E-05,5.45943E-05,6.65368E-05,7.07372E-05,NA
INTL.35-12-ATG-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-ATG-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,1.70607E-06,1.70607E-06,2.04728E-06,2.04728E-06,1.84256E-05,1.70607E-05,2.08141E-05,3.41214E-05,4.43578E-05,5.45943E-05,6.65368E-05,7.07372E-05,NA
INTL.117-12-ATG-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-ATG-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,1.70607E-06,1.70607E-06,2.04728E-06,2.04728E-06,1.84256E-05,1.70607E-05,2.08141E-05,3.41214E-05,4.43578E-05,5.45943E-05,6.65368E-05,7.07372E-05,NA
INTL.37-12-ATG-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-ATG-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-ATG-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-ATG-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-ATG-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-ARG-QBTU.A,        Nuclear (quad Btu),0.007585191,0.009127479,0.006059964,0.011021217,0.014644912,0.018541578,0.018367558,0.020953962,0.016531826,0.016333922,0.023987356,0.02625643,0.023014895,0.024959816,0.026693184,0.024123841,0.02361202,0.025420455,0.024311509,0.023014895,0.020421668,0.022318818,0.018391443,0.023987356,0.024952992,0.021735342,0.024407049,0.022936416,0.02337317,0.025898155,0.02283064,0.020111163,0.020141872,0.019557031,0.017941041,0.02267061,0.02668363,0.019690105,0.022227714,0.027193063,0.034341158,0.03470148,0.025478462,0.030745355
INTL.29-12-ARG-QBTU.A,        Renewables (quad Btu),0.059415622,0.056238918,0.064445119,0.063148505,0.070139983,0.070085389,0.071310348,0.074121953,0.051124118,0.044136052,0.060725885,0.055136797,0.065820212,0.080963297,0.092834137,0.091049587,0.07862598,0.096222394,0.091015466,0.074224317,0.099614063,0.127358186,0.124314556,0.118022567,0.107083582,0.119514014,0.134094095,0.10833925,0.108271007,0.119183036,0.120242506,0.113356463,0.108905325,0.123289549,0.119904022,0.118899146,0.110163722,0.117737994,0.121928787,0.119875701,0.125510512,0.125737419,0.147206185,0.141472641
INTL.33-12-ARG-QBTU.A,            Hydroelectricity (quad Btu),0.059074408,0.055897704,0.064103905,0.062807291,0.069798769,0.069744175,0.070969134,0.073780739,0.050782904,0.043794838,0.06038467,0.054795582,0.065478998,0.080622083,0.09242468,0.09064013,0.077397609,0.094635748,0.089299159,0.072262336,0.097198267,0.125065227,0.121103731,0.114221441,0.1028283,0.114866336,0.128197573,0.102579214,0.102749821,0.114398873,0.112667211,0.105890697,0.097969411,0.110937596,0.110322728,0.108981756,0.100334025,0.107022505,0.108730623,0.09292763,0.080573971,0.066209537,0.081805039,0.074128575
INTL.34-12-ARG-QBTU.A,            Non-hydroelectric renewables (quad Btu),0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000409457,0.000409457,0.001228371,0.001586646,0.001716307,0.001961981,0.002415796,0.002292959,0.003210825,0.003801126,0.004255282,0.004647678,0.005896522,0.005760036,0.005521186,0.004784164,0.007575296,0.007465766,0.010935914,0.012351953,0.009581294,0.00991739,0.009829698,0.01071549,0.013198164,0.026948071,0.04493654,0.059527882,0.065401146,0.067344066
INTL.35-12-ARG-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.36-12-ARG-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,6.82428E-06,2.72971E-05,5.11821E-05,5.45943E-05,5.08409E-05,4.74288E-05,5.56179E-05,0.000366805,0.002701734,0.004542243,0.007441881,0.009925395,0.011056158
INTL.117-12-ARG-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.116-12-ARG-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,3.41E-07,6.82428E-06,2.72971E-05,5.11821E-05,5.45943E-05,5.08409E-05,4.74288E-05,5.56179E-05,0.000366805,0.002701734,0.004542243,0.007441881,0.009925395,0.011056158
INTL.37-12-ARG-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-05,5.11821E-05,0.000112601,0.000119425,0.000119425,0.000167195,0.000249086,0.000266147,0.000245674,0.000255911,0.00023885,0.000208141,0.00014331,0.000122837,8.53035E-05,0.000201316,0.00280478,0.003436027,0.002112116,0.002008387,0.001855864,0.002071511,0.004785529,0.016879523,0.031795018,0.04371124,0.047856439,0.048908507
INTL.38-12-ARG-QBTU.A,                Biomass and waste (quad Btu),0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000341214,0.000409457,0.000409457,0.00119425,0.001535464,0.001603707,0.001842556,0.002296371,0.002125764,0.002961739,0.003534979,0.004009266,0.004391426,0.005657331,0.005551554,0.005377535,0.004660985,0.007489651,0.007257625,0.008103836,0.008864744,0.007414584,0.007858162,0.007926405,0.00858836,0.00804583,0.007366814,0.008599279,0.00837476,0.007619312,0.007379402
INTL.2-3-ARG-QBTU.A,    Imports (quad Btu),0.000081888,0.00006824,0.000174012,0,0,0,0,0.00061416,0.001061132,0.0018766,0.00303668,0.003742964,0.01112312,0.006824,0.0040944,0.0080182,0.0126244,0.01796418,0.0269548,0.022178,0.02471994,0.025306804,0.029943712,0.025856136,0.025972144,0.027354004,0.025310216,0.0350583,0.028858696,0.029346612,0.035147012,0.037296572,0.027698616,0.02833666,0.034215536,0.030769416,0.033611612,0.035931772,0.033580904,0.037354576,0.026620424,0.021662788,0.044045508,NA
INTL.2-4-ARG-QBTU.A,    Exports (quad Btu),0.000006824,0.000010236,0.000020472,0.000020472,0.00001706,0.000020472,0.000020472,0.000023884,0.000023884,0.000023884,0.000184248,0.00003412,0.00003412,0.000078476,0.000037532,0.00075064,0.0010236,0.000945124,0,0.00368496,0.020550476,0.019318744,0.009744672,0.008676716,0.014139328,0.01412568,0.01726472,0.009130512,0.0101507,0.00834234,0.005803812,0.004309356,0.001726472,0.000842764,0.000566392,0.00018766,0.001122548,0.000235428,0.00095536,0.000890532,0.010539668,0.013139612,0.000105772,NA
INTL.2-23-ARG-QBTU.A,    Net imports (quad Btu),0.000075064,0.000058004,0.00015354,-0.000020472,-0.00001706,-0.000020472,-0.000020472,0.000590276,0.001037248,0.001852716,0.002852432,0.003708844,0.011089,0.006745524,0.004056868,0.00726756,0.0116008,0.017019056,0.0269548,0.01849304,0.004169464,0.00598806,0.02019904,0.01717942,0.011832816,0.013228324,0.008045496,0.025927788,0.018707996,0.021004272,0.0293432,0.032987216,0.025972144,0.027493896,0.033649144,0.030581756,0.032489064,0.035696344,0.032625544,0.036464044,0.016080756,0.008523176,0.043939736,NA
,Armenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-ARM-QBTU.A,        Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0.007165497,0.004879363,0.004845241,0.007097255,0.006278341,0.006779925,0.007131376,0.006210098,0.007523772,0.008544003,0.008264207,0.008011026,0.007731913,0.007813804,0.007803568,0.008042418,0.007247389,0.007397523,0.007731913,0.008772616,0.007489651,0.008226673,0.006476245,0.006923235,0.008707785,0.006312462,0.008977345,NA
INTL.29-12-ARM-QBTU.A,        Renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.010280783,0.01449819,0.011870841,0.006483069,0.005309292,0.004695107,0.00519328,0.004053624,0.004258353,0.003268832,0.005599324,0.006694622,0.006749216,0.005991721,0.006169152,0.006268104,0.006077024,0.00683452,0.008656603,0.008417753,0.007858162,0.007353165,0.006742392,0.007462354,0.00795029,0.007680731,0.007901838,0.008227697,0.006541076,0.008520118,0.007957694,NA
INTL.33-12-ARM-QBTU.A,            Hydroelectricity (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.010280783,0.01449819,0.011870841,0.006483069,0.005309292,0.004695107,0.00519328,0.004053624,0.004258353,0.003268832,0.005599324,0.006694622,0.006749216,0.005988309,0.00616574,0.006257868,0.0060702,0.006820871,0.008632718,0.008407517,0.007844514,0.007339517,0.006728743,0.007452117,0.007940054,0.00766367,0.007830183,0.00800932,0.006066788,0.007513536,0.006824283,NA
INTL.34-12-ARM-QBTU.A,            Non-hydroelectric renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,1.02364E-05,6.82428E-06,1.36486E-05,2.3885E-05,1.02364E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.02364E-05,1.02364E-05,1.70607E-05,7.1655E-05,0.000218377,0.000474288,0.001006582,0.001133411,NA
INTL.35-12-ARM-QBTU.A,                Geothermal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-ARM-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.02364E-05,6.48307E-05,0.000208141,0.000467463,0.00100317,0.001129569,NA
INTL.117-12-ARM-QBTU.A,                    Tide and wave (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-ARM-QBTU.A,                    Solar (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.02364E-05,6.48307E-05,0.000208141,0.000467463,0.00100317,0.001129569,NA
INTL.37-12-ARM-QBTU.A,                Wind (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,1.02364E-05,6.82428E-06,1.36486E-05,2.3885E-05,1.02364E-05,1.36486E-05,1.36486E-05,1.36486E-05,1.02364E-05,6.82428E-06,6.82428E-06,6.82428E-06,1.02364E-05,6.82428E-06,3.41214E-06,3.84207E-06,NA
INTL.38-12-ARM-QBTU.A,                Biomass and waste (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-ARM-QBTU.A,    Imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.0011089,0.000388968,0.00006824,0.00005118,0,0,0,0.00156952,0.001201024,0.00112596,0.001044072,0.001047484,0.00088712,0.000788172,0.001210919,0.001428604,0.001153256,0.00100654,0.000965596,0.00069946,0.000334376,0.000504976,0.000702872,0.000593688,0.0009383,0.001088428,0.000696048,0.000999716,0.00109184,0.001255616,0.001235413,NA
INTL.2-4-ARM-QBTU.A,    Exports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.000177424,0.000446972,0,0,0,0.000423088,0.001320444,0.002402048,0.00278078,0.002391812,0.00225192,0.001989196,0.003452944,0.003449532,0.002265568,0.001102076,0.001235144,0.001146432,0.003620132,0.005230596,0.005786752,0.004479956,0.004483368,0.004858688,0.004193348,0.00491328,0.005551324,0.004268412,0.004548196,0.00339494,0.003822702,NA
INTL.2-23-ARM-QBTU.A,    Net imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.000931476,-0.000058004,0.00006824,0.00005118,0,-0.000423088,-0.001320444,-0.000832528,-0.001579756,-0.001265852,-0.001207848,-0.000941712,-0.002565824,-0.00266136,-0.001054649,0.000326528,-0.000081888,-0.000139892,-0.002654536,-0.004531136,-0.005452376,-0.00397498,-0.003780496,-0.004265,-0.003255048,-0.003824852,-0.004855276,-0.003268696,-0.003456356,-0.002139324,-0.002587288,NA
,Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-ABW-QBTU.A,        Nuclear (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-ABW-QBTU.A,        Renewables (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102364,0.000362028,0.000387278,0.000464051,0.000522058,0.000542531,0.000597125,0.000510115,0.000490325,0.000500561,0.000500561,0.000500561,0.000500561,0.000503333,NA
INTL.33-12-ABW-QBTU.A,            Hydroelectricity (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-ABW-QBTU.A,            Non-hydroelectric renewables (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102364,0.000362028,0.000387278,0.000464051,0.000522058,0.000542531,0.000597125,0.000510115,0.000490325,0.000500561,0.000500561,0.000500561,0.000500561,0.000503333,NA
INTL.35-12-ABW-QBTU.A,                Geothermal (quad Btu),--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
